날짜,종가,시가,고가,저가,거래량,변동 %
2020.10.20,"12,645","12,440","12,645","12,210",9.88M,0.96%
2020.10.19,"12,525","12,740","12,850","12,440",10.30M,-1.14%
2020.10.16,"12,670","12,785","12,840","12,455",10.84M,-0.82%
2020.10.15,"12,775","13,050","13,070","12,650",11.57M,-2.48%
2020.10.14,"13,100","13,295","13,330","13,045",8.21M,-1.50%
2020.10.13,"13,300","13,480","13,490","13,175",4.31M,-0.82%
2020.10.12,"13,410","13,415","13,445","13,280",3.61M,0.37%
2020.10.8,"13,360","13,460","13,460","13,295",5.29M,-0.30%
2020.10.7,"13,400","13,150","13,400","13,150",4.70M,0.90%
2020.10.6,"13,280","13,330","13,415","13,190",5.14M,-0.19%
2020.10.5,"13,305","13,230","13,370","13,085",6.04M,0.64%
2020.10.4,"13,220","13,220","13,220","13,220",,0.00%
2020.9.29,"13,220","13,130","13,230","13,020",6.71M,1.26%
2020.9.28,"13,055","12,660","13,055","12,660",4.26M,4.48%
2020.9.25,"12,495","12,665","12,745","12,400",6.96M,-0.20%
2020.9.24,"12,520","12,985","12,990","12,505",12.53M,-5.19%
2020.9.23,"13,205","13,250","13,315","12,850",9.81M,0.61%
2020.9.22,"13,125","13,575","13,670","13,065",10.83M,-3.21%
2020.9.21,"13,560","13,925","14,070","13,460",6.50M,-2.69%
2020.9.18,"13,935","13,805","13,965","13,730",4.79M,1.09%
2020.9.17,"13,785","13,980","14,025","13,740",8.22M,-1.50%
2020.9.16,"13,995","14,030","14,185","13,955",4.07M,-0.25%
2020.9.15,"14,030","13,940","14,075","13,870",3.10M,1.08%
2020.9.14,"13,880","13,810","13,885","13,730",1.49M,0.76%
2020.9.11,"13,775","13,715","13,785","13,530",4.70M,-0.04%
2020.9.10,"13,780","13,755","13,800","13,630",1.87M,1.06%
2020.9.9,"13,635","13,695","13,825","13,635",2.72M,-1.62%
2020.9.8,"13,860","13,855","14,020","13,775",4.60M,0.25%
2020.9.7,"13,825","13,590","13,840","13,550",3.65M,1.65%
2020.9.4,"13,600","13,320","13,645","13,300",3.27M,-1.66%
2020.9.3,"13,830","13,850","13,900","13,775",1.85M,0.25%
2020.9.2,"13,795","13,590","13,840","13,550",6.03M,2.37%
2020.9.1,"13,475","13,470","13,550","13,405",2.52M,0.30%
2020.8.31,"13,435","13,470","13,555","13,270",3.06M,0.67%
2020.8.28,"13,345","13,335","13,575","13,255",5.66M,0.64%
2020.8.27,"13,260","13,325","13,375","13,165",3.02M,-0.34%
2020.8.26,"13,305","13,335","13,390","13,090",4.88M,0.19%
2020.8.25,"13,280","13,115","13,325","13,075",3.90M,1.92%
2020.8.24,"13,030","12,705","13,040","12,535",5.21M,2.92%
2020.8.23,"12,660","12,660","12,660","12,660",,0.00%
2020.8.21,"12,660","12,755","12,815","12,415",9.40M,0.44%
2020.8.20,"12,605","12,990","13,050","12,470",12.85M,-3.48%
2020.8.19,"13,060","12,865","13,065","12,820",4.39M,2.47%
2020.8.18,"12,745","13,235","13,260","12,660",3.82M,-3.37%
2020.8.17,"13,190","13,190","13,190","13,190",,0.00%
2020.8.14,"13,190","13,560","13,595","13,150",4.33M,-3.16%
2020.8.13,"13,620","13,450","13,755","13,450",5.97M,2.18%
2020.8.12,"13,330","13,560","13,590","13,180",4.97M,-2.09%
2020.8.11,"13,615","13,650","13,725","13,575",2.95M,-0.33%
2020.8.10,"13,660","13,655","13,740","13,550",2.65M,0.37%
2020.8.7,"13,610","13,605","13,625","13,415",3.37M,0.78%
2020.8.6,"13,505","13,425","13,535","13,360",3.62M,1.05%
2020.8.5,"13,365","13,085","13,365","13,070",2.72M,2.49%
2020.8.4,"13,040","13,005","13,075","12,970",1.95M,0.73%
2020.8.3,"12,945","12,730","12,960","12,670",2.53M,1.77%
2020.7.31,"12,720","12,750","12,775","12,680",1.88M,0.12%
2020.7.30,"12,705","12,770","12,775","12,625",2.26M,-0.08%
2020.7.29,"12,715","12,730","12,760","12,625",2.08M,-0.27%
2020.7.28,"12,750","12,625","12,775","12,620",2.61M,1.43%
2020.7.27,"12,570","12,435","12,640","12,435",2.36M,0.84%
2020.7.24,"12,465","12,480","12,625","12,370",3.23M,-0.84%
2020.7.23,"12,570","12,410","12,610","12,345",2.71M,1.41%
2020.7.22,"12,395","12,345","12,445","12,235",2.97M,0.53%
2020.7.21,"12,330","12,250","12,430","12,250",2.50M,1.27%
2020.7.20,"12,175","12,240","12,275","12,120",2.04M,-0.20%
2020.7.17,"12,200","12,060","12,230","12,050",3.86M,1.24%
2020.7.16,"12,050","12,180","12,190","11,930",5.13M,-1.07%
2020.7.15,"12,180","12,220","12,230","12,075",2.75M,0.33%
2020.7.14,"12,140","12,125","12,235","12,085",2.72M,-0.53%
2020.7.13,"12,205","12,195","12,215","12,090",2.81M,0.91%
2020.7.10,"12,095","12,080","12,155","11,960",4.40M,0.17%
2020.7.9,"12,075","12,040","12,155","12,020",3.35M,0.67%
2020.7.8,"11,995","11,935","12,025","11,885",3.24M,0.76%
2020.7.7,"11,905","11,950","12,045","11,855",3.62M,0.13%
2020.7.6,"11,890","11,795","11,920","11,740",2.30M,0.93%
2020.7.5,"11,780","11,780","11,780","11,780",,0.00%
2020.7.3,"11,780","11,660","11,805","11,565",2.86M,1.29%
2020.7.2,"11,630","11,485","11,685","11,465",3.31M,1.97%
2020.7.1,"11,405","11,705","11,705","11,390",2.85M,-1.89%
2020.6.30,"11,625","11,700","11,715","11,500",3.93M,0.61%
2020.6.29,"11,555","11,745","11,810","11,530",4.45M,-2.45%
2020.6.26,"11,845","11,910","11,925","11,690",3.70M,0.68%
2020.6.25,"11,765","11,780","11,915","11,720",4.75M,-1.18%
2020.6.24,"11,905","11,980","12,085","11,825",3.59M,0.25%
2020.6.23,"11,875","11,930","12,045","11,715",3.75M,0.30%
2020.6.22,"11,840","11,595","11,895","11,575",2.93M,2.02%
2020.6.19,"11,605","11,650","11,680","11,430",3.22M,0.30%
2020.6.18,"11,570","11,520","11,695","11,510",4.37M,-0.34%
2020.6.17,"11,610","11,600","11,765","11,370",6.82M,-0.43%
2020.6.16,"11,660","11,205","11,695","11,205",5.42M,7.27%
2020.6.15,"10,870","11,600","11,710","10,870",6.91M,-7.01%
2020.6.14,"11,690","11,690","11,690","11,690",,0.00%
2020.6.12,"11,690","11,545","11,760","11,440",4.27M,-1.56%
2020.6.11,"11,875","11,880","12,085","11,775",3.64M,0.04%
2020.6.10,"11,870","11,765","11,935","11,710",5.86M,1.19%
2020.6.9,"11,730","11,815","11,815","11,610",2.04M,0.04%
2020.6.8,"11,725","11,765","11,835","11,625",3.82M,0.47%
2020.6.5,"11,670","11,550","11,700","11,440",3.52M,1.35%
2020.6.4,"11,515","11,570","11,625","11,395",3.98M,0.39%
2020.6.3,"11,470","11,600","11,720","11,375",3.55M,-0.30%
2020.6.2,"11,505","11,350","11,830","11,330",3.96M,1.41%
2020.6.1,"11,345","10,940","11,395","10,910",6.49M,4.23%
2020.5.31,"10,885","10,885","10,885","10,885",,0.00%
2020.5.29,"10,885","10,730","10,915","10,660",5.31M,1.44%
2020.5.28,"10,730","11,040","11,055","10,605",5.71M,-2.54%
2020.5.27,"11,010","11,000","11,115","10,945",1.91M,-0.63%
2020.5.26,"11,080","10,990","11,110","10,910",4.60M,1.19%
2020.5.25,"10,950","10,850","10,950","10,750",2.35M,1.58%
2020.5.24,"10,780","10,780","10,780","10,780",,0.00%
2020.5.22,"10,780","10,930","10,945","10,715",2.30M,-1.33%
2020.5.21,"10,925","10,915","10,945","10,860",2.64M,0.88%
2020.5.20,"10,830","10,655","10,870","10,645",4.91M,1.59%
2020.5.19,"10,660","10,685","10,705","9,970",3.45M,0.85%
2020.5.18,"10,570","10,740","10,750","10,535",2.40M,-0.98%
2020.5.17,"10,675","10,675","10,675","10,675",,0.00%
2020.5.15,"10,675","10,755","10,765","10,575",4.46M,0.05%
2020.5.14,"10,670","10,650","10,740","10,565",6.43M,-0.37%
2020.5.13,"10,710","10,425","10,730","10,425",5.99M,1.52%
2020.5.12,"10,550","10,620","10,645","10,450",6.88M,-0.47%
2020.5.11,"10,600","10,630","10,725","10,435",5.42M,0.33%
2020.5.8,"10,565","10,320","10,600","10,300",6.89M,3.07%
2020.5.7,"10,250","10,100","10,300","10,100",2.24M,1.08%
2020.5.6,"10,140","9,970","10,180","9,930",3.98M,2.84%
2020.5.4,"9,860","9,815","10,015","9,765",1.77M,-0.80%
2020.4.29,"9,940","9,995","10,015","9,915",1.81M,-0.05%
2020.4.28,"9,945","10,020","10,105","9,870",3.84M,-1.68%
2020.4.27,"10,115","9,990","10,165","9,970",2.43M,1.91%
2020.4.24,"9,925","10,035","10,130","9,870",3.58M,-1.49%
2020.4.23,"10,075","10,065","10,155","10,005",3.10M,0.55%
2020.4.22,"10,020","9,805","10,100","9,745",4.76M,1.01%
2020.4.21,"9,920","10,005","10,100","9,590",6.56M,-1.00%
2020.4.20,"10,020","10,075","10,145","9,970",4.75M,-0.30%
2020.4.19,"10,050","10,050","10,050","10,050",,0.00%
2020.4.17,"10,050","10,100","10,100","9,910",4.89M,1.41%
2020.4.16,"9,910","9,550","9,940","9,550",5.88M,2.59%
2020.4.15,"9,660","9,660","9,660","9,660",,0.00%
2020.4.14,"9,660","9,500","9,715","9,475",5.50M,2.66%
2020.4.13,"9,410","9,560","9,655","9,410",3.91M,-2.08%
2020.4.12,"9,610","9,610","9,610","9,610",,0.00%
2020.4.10,"9,610","9,695","9,710","9,400",6.49M,-0.77%
2020.4.9,"9,685","9,770","9,770","9,615",3.94M,0.83%
2020.4.8,"9,605","9,610","9,755","9,520",5.38M,-0.47%
2020.4.7,"9,650","9,700","9,770","9,475",4.67M,0.42%
2020.4.6,"9,610","9,355","9,650","9,325",10.60M,4.00%
2020.4.5,"9,240","9,240","9,240","9,240",,0.00%
2020.4.3,"9,240","9,160","9,335","9,090",5.43M,0.65%
2020.4.2,"9,180","9,025","9,240","8,780",5.91M,2.63%
2020.4.1,"8,945","9,250","9,465","8,930",6.23M,-3.66%
2020.3.31,"9,285","8,890","9,365","8,880",13.17M,5.87%
2020.3.30,"8,770","8,335","8,840","8,335",6.65M,2.57%
2020.3.27,"8,550","8,810","8,835","8,285",12.07M,1.24%
2020.3.26,"8,445","8,380","8,975","8,290",9.27M,0.90%
2020.3.25,"8,370","8,320","8,450","8,130",7.34M,2.70%
2020.3.24,"8,150","7,675","8,150","7,605",7.83M,9.47%
2020.3.23,"7,445","7,330","7,715","7,290",9.13M,-5.16%
2020.3.22,"7,850","7,850","7,850","7,850",,0.00%
2020.3.20,"7,850","7,485","7,850","7,280",16.15M,8.73%
2020.3.19,"7,220","8,195","8,260","7,000",17.22M,-8.14%
2020.3.18,"7,860","8,450","8,610","7,860",12.14M,-6.60%
2020.3.17,"8,415","7,895","8,465","7,770",13.81M,4.02%
2020.3.16,"8,090","8,500","8,665","8,090",9.56M,-3.35%
2020.3.15,"8,370","8,370","8,370","8,370",,0.00%
2020.3.13,"8,370","8,250","8,695","7,905",22.84M,-4.29%
2020.3.12,"8,745","9,165","9,215","8,675",17.93M,-5.10%
2020.3.11,"9,215","9,625","9,640","9,185",6.10M,-4.21%
2020.3.10,"9,620","9,455","9,625","9,340",5.89M,1.69%
2020.3.9,"9,460","9,695","9,710","9,455",5.19M,-3.86%
2020.3.6,"9,840","9,850","9,890","9,730",2.88M,-0.96%
2020.3.5,"9,935","9,895","9,970","9,820",4.75M,1.43%
2020.3.4,"9,795","9,590","9,835","9,580",3.73M,1.66%
2020.3.3,"9,635","9,960","9,960","9,625",3.86M,-0.57%
2020.3.2,"9,690","9,525","9,720","9,370",4.96M,2.87%
2020.3.1,"9,420","9,420","9,420","9,420",,0.00%
2020.2.28,"9,420","9,620","9,725","9,360",11.40M,-3.68%
2020.2.27,"9,780","9,945","10,100","9,680",6.37M,-1.81%
2020.2.26,"9,960","9,710","10,020","9,710",3.63M,0.25%
2020.2.25,"9,935","9,595","9,950","9,550",4.86M,3.60%
2020.2.24,"9,590","9,760","9,865","9,545",11.17M,-4.10%
2020.2.21,"10,000","10,135","10,205","9,985",4.51M,-2.58%
2020.2.20,"10,265","10,365","10,395","10,175",2.57M,-0.53%
2020.2.19,"10,320","10,355","10,375","10,150",3.27M,0.19%
2020.2.18,"10,300","10,425","10,440","10,285",3.82M,-1.48%
2020.2.17,"10,455","10,400","10,490","10,385",1.83M,0.48%
2020.2.14,"10,405","10,395","10,505","10,365",2.77M,-0.14%
2020.2.13,"10,420","10,485","10,515","10,340",2.77M,-0.19%
2020.2.12,"10,440","10,385","10,485","10,340",3.55M,0.53%
2020.2.11,"10,385","10,285","10,420","10,285",2.72M,1.07%
2020.2.10,"10,275","10,130","10,315","10,105",2.29M,0.59%
2020.2.7,"10,215","10,205","10,260","10,130",2.08M,-0.10%
2020.2.6,"10,225","10,100","10,255","10,085",4.48M,2.20%
2020.2.5,"10,005","10,095","10,165","9,955",2.80M,-0.25%
2020.2.4,"10,030","9,855","10,035","9,855",3.07M,1.93%
2020.2.3,"9,840","9,590","9,880","9,560",5.22M,1.50%
2020.2.2,"9,695","9,695","9,695","9,695",,0.00%
2020.1.31,"9,695","9,930","10,055","9,670",7.19M,-1.72%
2020.1.30,"9,865","10,065","10,130","9,835",2.74M,-2.23%
2020.1.29,"10,090","10,065","10,140","9,990",2.80M,1.15%
2020.1.28,"9,975","9,970","10,055","9,915",5.47M,-3.53%
2020.1.23,"10,340","10,410","10,425","10,295",2.08M,-1.19%
2020.1.22,"10,465","10,220","10,465","10,220",4.09M,2.30%
2020.1.21,"10,230","10,375","10,410","10,195",2.16M,-1.30%
2020.1.20,"10,365","10,480","10,545","10,345",2.82M,-0.96%
2020.1.17,"10,465","10,550","10,570","10,430",3.43M,-0.14%
2020.1.16,"10,480","10,340","10,500","10,310",3.25M,1.21%
2020.1.15,"10,355","10,370","10,430","10,320",2.75M,-0.24%
2020.1.14,"10,380","10,480","10,590","10,365",4.88M,-0.57%
2020.1.13,"10,440","10,415","10,450","9,750",2.84M,0.77%
2020.1.12,"10,360","10,360","10,360","10,360",,0.00%
2020.1.10,"10,360","10,300","10,360","10,210",2.49M,0.83%
2020.1.9,"10,275","10,105","10,295","9,900",6.70M,4.69%
2020.1.8,"9,815","10,065","10,070","9,810",8.15M,-3.44%
2020.1.7,"10,165","10,050","10,195","10,035",3.09M,1.85%
2020.1.6,"9,980","10,100","10,135","9,975",3.18M,-2.73%
2020.1.5,"10,260","10,260","10,260","10,260",,0.00%
2020.1.3,"10,260","10,505","10,530","10,240",4.27M,-1.54%
2020.1.2,"10,420","10,445","10,460","10,265",4.37M,0.05%
2019.12.30,"10,415","10,270","10,430","10,230",5.45M,1.61%
2019.12.29,"10,250","10,250","10,250","10,250",,0.00%
2019.12.27,"10,250","10,075","10,300","10,070",4.44M,1.79%
2019.12.26,"10,070","9,830","10,080","9,775",6.03M,2.76%
2019.12.25,"9,800","9,800","9,800","9,800",,0.00%
2019.12.24,"9,800","9,970","9,970","9,790",2.60M,-1.66%
2019.12.23,"9,965","9,900","10,005","9,890",2.17M,0.91%
2019.12.20,"9,875","9,870","9,910","9,820",2.37M,0.46%
2019.12.19,"9,830","9,810","9,920","9,730",3.45M,0.36%
2019.12.18,"9,795","9,850","9,865","9,770",1.78M,-0.51%
2019.12.17,"9,845","9,750","9,855","9,725",3.49M,1.55%
2019.12.16,"9,695","9,730","9,770","9,675",2.19M,-0.26%
2019.12.15,"9,720","9,720","9,720","9,720",,0.00%
2019.12.13,"9,720","9,775","9,845","9,685",5.63M,0.83%
2019.12.12,"9,640","9,500","9,725","9,470",3.08M,2.01%
2019.12.11,"9,450","9,455","9,525","9,420",1.72M,-0.16%
2019.12.10,"9,465","9,470","9,495","9,410",2.07M,-0.37%
2019.12.9,"9,500","9,560","9,565","9,445",2.48M,-0.16%
2019.12.6,"9,515","9,365","9,525","9,365",4.60M,1.66%
2019.12.5,"9,360","9,505","9,540","9,265",5.01M,-0.90%
2019.12.4,"9,445","9,405","9,495","9,380",2.16M,-0.47%
2019.12.3,"9,490","9,505","9,560","9,445",2.17M,-1.30%
2019.12.2,"9,615","9,590","9,695","9,550",3.58M,1.00%
2019.11.29,"9,520","9,680","9,750","9,490",4.03M,-1.55%
2019.11.28,"9,670","9,825","9,860","9,670",2.87M,-1.98%
2019.11.27,"9,865","9,945","9,965","9,805",2.34M,-0.25%
2019.11.26,"9,890","9,950","10,005","9,880",2.82M,0.30%
2019.11.25,"9,860","9,690","9,875","9,690",2.89M,2.55%
2019.11.22,"9,615","9,645","9,735","9,530",4.96M,-0.26%
2019.11.21,"9,640","9,835","9,860","9,585",7.19M,-1.93%
2019.11.20,"9,830","10,055","10,115","9,830",5.46M,-2.48%
2019.11.19,"10,080","10,280","10,280","10,080",2.12M,-2.09%
2019.11.18,"10,295","10,325","10,365","10,225",2.01M,-0.19%
2019.11.17,"10,315","10,315","10,315","10,315",,0.00%
2019.11.15,"10,315","10,145","10,325","10,085",2.84M,1.63%
2019.11.14,"10,150","10,125","10,210","10,080",1.98M,0.45%
2019.11.13,"10,105","10,250","10,250","10,085",2.09M,-1.51%
2019.11.12,"10,260","10,180","10,270","10,135",1.93M,1.28%
2019.11.11,"10,130","10,305","10,305","10,125",1.50M,-1.46%
2019.11.8,"10,280","10,350","10,385","10,205",1.75M,-0.05%
2019.11.7,"10,285","10,335","10,370","10,215",4.67M,-0.58%
2019.11.6,"10,345","10,510","10,520","10,345",3.24M,-1.62%
2019.11.5,"10,515","10,405","10,515","10,345",3.50M,1.11%
2019.11.4,"10,400","10,375","10,460","10,335",3.65M,1.17%
2019.11.1,"10,280","10,215","10,320","10,150",2.92M,0.78%
2019.10.31,"10,200","10,270","10,345","10,170",2.45M,0.20%
2019.10.30,"10,180","10,235","10,280","10,160",1.68M,-0.20%
2019.10.29,"10,200","10,140","10,250","10,050",6.40M,1.49%
2019.10.28,"10,050","10,115","10,190","10,015",2.92M,-0.25%
2019.10.25,"10,075","10,305","10,320","10,075",3.80M,-2.66%
2019.10.24,"10,350","10,470","10,495","10,055",6.44M,-1.05%
2019.10.23,"10,460","10,135","10,460","10,135",5.39M,3.16%
2019.10.22,"10,140","9,995","10,295","9,950",7.93M,2.48%
2019.10.21,"9,895","9,705","9,895","9,680",4.02M,2.17%
2019.10.18,"9,685","9,800","9,810","9,655",2.32M,-0.87%
2019.10.17,"9,770","9,875","9,915","9,710",2.31M,-1.16%
2019.10.16,"9,885","9,870","9,910","9,825",4.66M,0.87%
2019.10.15,"9,800","9,670","9,850","9,665",5.73M,1.08%
2019.10.14,"9,695","9,665","9,775","9,595",3.52M,2.00%
2019.10.11,"9,505","9,640","9,660","9,500",2.72M,-0.73%
2019.10.10,"9,575","9,510","9,595","9,445",4.60M,-0.36%
2019.10.9,"9,610","9,610","9,610","9,610",,0.00%
2019.10.8,"9,610","9,525","9,625","9,400",4.92M,1.16%
2019.10.7,"9,500","9,255","9,560","9,255",5.49M,3.66%
2019.10.4,"9,165","9,105","9,265","9,035",2.56M,0.27%
2019.10.2,"9,140","9,180","9,280","9,140",2.30M,-1.51%
2019.10.1,"9,280","9,040","9,310","9,040",2.35M,3.00%
2019.9.30,"9,010","9,085","9,100","8,900",2.95M,-0.33%
2019.9.29,"9,040","9,040","9,040","9,040",,0.00%
2019.9.27,"9,040","9,085","9,090","8,960",1.89M,-0.55%
2019.9.26,"9,090","9,075","9,195","8,960",4.46M,1.34%
2019.9.25,"8,970","9,075","9,185","8,905",4.04M,-1.43%
2019.9.24,"9,100","9,245","9,330","9,075",4.47M,-3.50%
2019.9.23,"9,430","9,490","9,510","9,400",1.03M,-0.84%
2019.9.20,"9,510","9,485","9,550","9,445",2.03M,0.26%
2019.9.19,"9,485","9,505","9,620","9,405",3.24M,-0.05%
2019.9.18,"9,490","9,550","9,605","9,465",2.27M,-0.32%
2019.9.17,"9,520","9,445","9,630","9,405",3.02M,0.58%
2019.9.16,"9,465","9,325","9,490","9,240",6.63M,1.99%
2019.9.11,"9,280","9,160","9,315","9,145",4.48M,1.75%
2019.9.10,"9,120","9,225","9,260","9,085",3.44M,-0.98%
2019.9.9,"9,210","9,300","9,350","9,185",1.73M,-0.70%
2019.9.8,"9,275","9,275","9,275","9,275",,0.00%
2019.9.6,"9,275","9,365","9,380","9,250",2.53M,-0.38%
2019.9.5,"9,310","9,275","9,390","9,275",3.48M,0.81%
2019.9.4,"9,235","9,075","9,260","9,075",3.37M,1.43%
2019.9.3,"9,105","9,100","9,235","9,100",1.94M,-0.55%
2019.9.2,"9,155","8,900","9,175","8,900",3.99M,2.40%
2019.9.1,"8,940","8,940","8,940","8,940",,0.00%
2019.8.30,"8,940","8,930","9,020","8,915",3.65M,1.71%
2019.8.29,"8,790","8,810","8,930","8,685",4.54M,-0.68%
2019.8.28,"8,850","8,520","8,850","8,500",4.25M,4.24%
2019.8.27,"8,490","8,515","8,620","8,475",3.17M,0.95%
2019.8.26,"8,410","8,600","8,680","8,400",6.66M,-4.97%
2019.8.23,"8,850","8,835","8,955","8,820",2.55M,-0.78%
2019.8.22,"8,920","9,050","9,060","8,895",3.09M,-0.94%
2019.8.21,"9,005","8,785","9,020","8,760",7.81M,1.81%
2019.8.20,"8,845","8,600","8,870","8,580",4.35M,2.79%
2019.8.19,"8,605","8,590","8,640","8,535",1.89M,0.58%
2019.8.16,"8,555","8,540","8,590","8,470",2.14M,-0.93%
2019.8.15,"8,635","8,635","8,635","8,635",,0.00%
2019.8.14,"8,635","8,650","8,655","8,540",4.04M,2.37%
2019.8.13,"8,435","8,455","8,480","8,405",2.24M,-1.35%
2019.8.12,"8,550","8,500","8,575","8,410",3.31M,0.23%
2019.8.9,"8,530","8,595","8,650","8,465",4.10M,-0.29%
2019.8.8,"8,555","8,370","8,555","8,305",5.04M,3.45%
2019.8.7,"8,270","8,265","8,445","8,060",7.34M,2.10%
2019.8.6,"8,100","7,960","8,530","7,895",10.26M,-1.82%
2019.8.5,"8,250","8,955","8,955","8,060",21.96M,-8.38%
2019.8.4,"9,005","9,005","9,005","9,005",,0.00%
2019.8.2,"9,005","9,100","9,210","8,995",7.67M,-3.90%
2019.8.1,"9,370","9,435","9,540","9,325",4.06M,-1.00%
2019.7.31,"9,465","9,395","9,510","9,180",5.36M,0.58%
2019.7.30,"9,410","9,375","9,530","9,375",4.02M,0.37%
2019.7.29,"9,375","9,675","9,675","9,375",6.37M,-3.20%
2019.7.28,"9,685","9,685","9,685","9,685",,0.00%
2019.7.26,"9,685","9,740","9,800","9,630",3.31M,-0.97%
2019.7.25,"9,780","9,910","9,945","9,750",4.33M,-1.16%
2019.7.24,"9,895","10,000","10,070","9,895",2.70M,-0.95%
2019.7.23,"9,990","10,060","10,140","9,960",1.98M,-0.75%
2019.7.22,"10,065","10,070","10,110","10,015",1.58M,-0.15%
2019.7.21,"10,080","10,080","10,080","10,080",,0.00%
2019.7.19,"10,080","9,920","10,080","9,920",2.16M,2.02%
2019.7.18,"9,880","9,910","9,970","9,815",1.89M,-0.30%
2019.7.17,"9,910","9,990","10,010","9,860",2.95M,-1.05%
2019.7.16,"10,015","9,975","10,110","9,950",2.55M,0.25%
2019.7.15,"9,990","10,055","10,060","9,910",1.99M,-0.65%
2019.7.12,"10,055","10,030","10,145","9,960",2.25M,0.20%
2019.7.11,"10,035","9,930","10,055","9,870",3.85M,1.47%
2019.7.10,"9,890","9,860","10,020","9,805",4.13M,1.02%
2019.7.9,"9,790","10,050","10,115","9,790",7.74M,-2.39%
2019.7.8,"10,030","10,305","10,330","10,030",4.61M,-3.28%
2019.7.5,"10,370","10,285","10,380","10,180",2.61M,0.97%
2019.7.4,"10,270","10,295","10,345","10,125",3.10M,-0.48%
2019.7.3,"10,320","10,350","10,400","10,255",2.05M,-0.19%
2019.7.2,"10,340","10,415","10,475","10,285",1.92M,-1.05%
2019.7.1,"10,450","10,300","10,460","10,270",2.97M,2.90%
2019.6.28,"10,155","10,370","10,425","10,155",6.08M,-2.17%
2019.6.27,"10,380","10,725","10,795","10,360",6.58M,-3.22%
2019.6.26,"10,725","10,710","10,840","10,685",2.58M,-0.14%
2019.6.25,"10,740","10,830","10,845","10,685",2.26M,-0.56%
2019.6.24,"10,800","10,905","10,920","10,795",1.54M,-0.69%
2019.6.21,"10,875","11,015","11,025","10,870",1.54M,-1.23%
2019.6.20,"11,010","10,855","11,020","10,855",2.66M,1.57%
2019.6.19,"10,840","10,860","10,905","10,785",1.96M,0.79%
2019.6.18,"10,755","10,895","10,940","10,735",1.49M,-1.19%
2019.6.17,"10,885","10,940","10,970","10,880",1.09M,-0.41%
2019.6.16,"10,930","10,930","10,930","10,930",,0.00%
2019.6.14,"10,930","11,075","11,100","10,930",1.53M,-1.18%
2019.6.13,"11,060","11,075","11,165","10,970",2.33M,0.05%
2019.6.12,"11,055","11,120","11,150","11,030",1.42M,-1.07%
2019.6.11,"11,175","11,040","11,190","11,035",1.62M,1.13%
2019.6.10,"11,050","11,035","11,065","10,965",1.51M,0.64%
2019.6.7,"10,980","10,955","11,020","10,890",2.25M,0.60%
2019.6.5,"10,915","10,965","10,995","10,865",1.90M,0.51%
2019.6.4,"10,860","10,845","10,925","10,815",2.15M,0.14%
2019.6.3,"10,845","10,730","10,865","10,715",1.50M,0.56%
2019.5.31,"10,785","10,625","10,890","10,595",3.10M,1.22%
2019.5.30,"10,655","10,645","10,760","10,585",2.54M,0.14%
2019.5.29,"10,640","10,850","10,870","10,630",6.07M,-2.56%
2019.5.28,"10,920","10,730","10,920","10,675",2.93M,2.25%
2019.5.27,"10,680","10,715","10,780","10,585",3.26M,0.05%
2019.5.24,"10,675","10,740","10,815","10,615",2.87M,-0.93%
2019.5.23,"10,775","11,025","11,025","10,765",4.11M,-2.00%
2019.5.22,"10,995","11,015","11,065","10,930",3.09M,0.27%
2019.5.21,"10,965","10,915","11,065","10,900",2.99M,0.23%
2019.5.20,"10,940","11,180","11,235","10,910",3.76M,-1.71%
2019.5.17,"11,130","11,315","11,425","11,120",3.79M,-1.02%
2019.5.16,"11,245","11,450","11,490","11,210",4.12M,-1.79%
2019.5.15,"11,450","11,210","11,470","11,135",2.94M,2.74%
2019.5.14,"11,145","10,965","11,285","10,965",5.14M,0.09%
2019.5.13,"11,135","11,355","11,435","11,135",4.44M,-2.58%
2019.5.10,"11,430","11,510","11,600","11,275",5.07M,-0.13%
2019.5.9,"11,445","11,755","11,800","11,410",4.25M,-2.64%
2019.5.8,"11,755","11,820","11,910","11,755",2.84M,-1.51%
2019.5.7,"11,935","11,940","12,050","11,880",1.89M,-1.40%
2019.5.3,"12,105","12,075","12,155","12,030",1.00M,0.08%
2019.5.2,"12,095","12,050","12,160","12,020",1.11M,0.17%
2019.4.30,"12,075","12,030","12,095","11,935",1.50M,0.08%
2019.4.29,"12,065","11,965","12,065","11,875",1.15M,0.50%
2019.4.26,"12,005","12,150","12,155","12,000",1.84M,-1.27%
2019.4.25,"12,160","12,260","12,260","12,145",1.05M,-0.82%
2019.4.24,"12,260","12,415","12,415","12,180",1.91M,-0.57%
2019.4.23,"12,330","12,340","12,380","12,245",1.85M,-0.04%
2019.4.22,"12,335","12,345","12,435","12,280",1.17M,0.00%
2019.4.19,"12,335","12,215","12,340","12,215",1.10M,1.61%
2019.4.18,"12,140","12,415","12,430","12,120",2.73M,-2.33%
2019.4.17,"12,430","12,425","12,485","12,400",904.19K,-0.08%
2019.4.16,"12,440","12,420","12,450","12,325",1.51M,0.16%
2019.4.15,"12,420","12,495","12,500","12,385",1.68M,-0.16%
2019.4.12,"12,440","12,425","12,525","12,385",1.47M,-0.24%
2019.4.11,"12,470","12,390","12,510","12,380",1.67M,0.81%
2019.4.10,"12,370","12,280","12,400","12,260",1.40M,0.41%
