날짜,종가,시가,고가,저가,거래량,변동 %
2021.3.16,"21,535","21,500","21,595","21,330",33.06K,1.27%
2021.3.15,"21,265","21,450","21,655","21,240",13.34K,-0.77%
2021.3.12,"21,430","21,560","21,640","21,360",21.19K,1.13%
2021.3.11,"21,190","20,560","21,230","20,560",29.36K,3.57%
2021.3.10,"20,460","21,265","21,265","20,445",23.03K,-1.11%
2021.3.9,"20,690","20,680","20,855","20,120",47.40K,-0.91%
2021.3.8,"20,880","21,565","21,565","20,850",18.14K,-2.22%
2021.3.5,"21,355","20,950","21,455","20,905",37.93K,-0.77%
2021.3.4,"21,520","21,645","21,780","21,345",20.62K,-2.05%
2021.3.3,"21,970","21,725","21,970","21,565",9.53K,0.64%
2021.3.2,"21,830","22,135","22,350","21,500",61.79K,1.63%
2021.2.26,"21,480","21,610","21,665","21,215",118.41K,-3.46%
2021.2.25,"22,250","21,805","22,275","21,710",32.53K,4.61%
2021.2.24,"21,270","21,800","22,155","21,270",32.70K,-2.50%
2021.2.23,"21,815","21,675","22,090","21,500",65.39K,-1.11%
2021.2.22,"22,060","22,555","22,580","22,055",38.21K,-1.32%
2021.2.19,"22,355","22,165","22,400","21,860",46.56K,0.83%
2021.2.18,"22,170","22,560","22,560","22,105",41.61K,-1.53%
2021.2.17,"22,515","22,695","22,695","22,395",54.86K,-0.79%
2021.2.16,"22,695","22,800","22,925","22,600",59.02K,0.07%
2021.2.15,"22,680","22,500","22,720","22,340",81.30K,3.07%
2021.2.10,"22,005","21,955","22,045","21,700",36.89K,0.23%
2021.2.9,"21,955","22,070","22,300","21,880",48.39K,0.41%
2021.2.8,"21,865","22,145","22,200","21,865",18.45K,-1.26%
2021.2.5,"22,145","21,990","22,150","21,730",34.99K,1.35%
2021.2.4,"21,850","22,155","22,155","21,690",64.72K,-1.97%
2021.2.3,"22,290","22,335","22,335","22,000",33.47K,1.23%
2021.2.2,"22,020","22,180","22,390","21,850",30.42K,1.66%
2021.2.1,"21,660","21,180","21,740","20,895",39.72K,1.19%
2021.1.29,"21,405","22,285","22,290","21,200",56.57K,-2.90%
2021.1.28,"22,045","21,865","22,400","21,785",93.38K,-2.54%
2021.1.27,"22,620","22,895","23,105","22,525",63.78K,-0.72%
2021.1.26,"22,785","23,105","23,115","22,640",47.11K,-1.41%
2021.1.25,"23,110","22,815","23,120","22,600",42.58K,1.20%
2021.1.22,"22,835","22,730","22,835","22,450",317.68K,1.56%
2021.1.21,"22,485","22,585","22,585","22,310",29.05K,0.54%
2021.1.20,"22,365","22,550","22,550","22,045",58.85K,1.31%
2021.1.19,"22,075","21,535","22,150","21,425",38.13K,2.67%
2021.1.18,"21,500","21,525","21,865","21,370",50.17K,-2.14%
2021.1.15,"21,970","22,560","22,745","21,970",79.58K,-1.50%
2021.1.14,"22,305","22,325","22,470","22,200",42.96K,0.02%
2021.1.13,"22,300","22,025","22,500","22,025",59.93K,1.25%
2021.1.12,"22,025","21,975","22,260","21,350",94.97K,-0.77%
2021.1.11,"22,195","22,625","23,170","21,700",170.91K,-0.63%
2021.1.8,"22,335","21,525","22,340","21,445",123.00K,4.44%
2021.1.7,"21,385","21,150","21,610","21,040",60.42K,2.25%
2021.1.6,"20,915","21,345","21,540","20,825",109.81K,-0.85%
2021.1.5,"21,095","20,650","21,125","20,455",132.78K,1.39%
2021.1.4,"20,805","20,380","20,875","20,155",152.20K,4.42%
2020.12.30,"19,925","19,470","19,995","19,340",100.05K,2.73%
2020.12.29,"19,395","19,130","19,395","19,015",80.16K,3.19%
2020.12.28,"18,795","18,900","19,040","18,745",40.50K,-0.13%
2020.12.24,"18,820","18,475","18,975","18,475",109.50K,2.09%
2020.12.23,"18,435","18,175","18,565","18,020",43.41K,1.54%
2020.12.22,"18,155","18,470","18,470","18,110",50.66K,-2.18%
2020.12.21,"18,560","18,625","18,625","18,295",26.12K,-0.40%
2020.12.18,"18,635","18,755","18,775","18,510",37.37K,-0.61%
2020.12.17,"18,750","18,630","18,750","18,470",60.16K,0.78%
2020.12.16,"18,605","18,525","18,610","18,445",34.01K,1.44%
2020.12.15,"18,340","18,300","18,400","18,155",45.79K,0.66%
2020.12.14,"18,220","18,300","18,390","18,070",43.80K,-0.33%
2020.12.11,"18,280","18,485","18,485","18,200",48.53K,-0.14%
2020.12.10,"18,305","18,205","18,440","18,110",72.34K,-0.97%
2020.12.9,"18,485","18,170","18,485","18,150",44.68K,2.41%
2020.12.8,"18,050","18,175","18,330","17,975",52.97K,-0.55%
2020.12.7,"18,150","18,165","18,270","17,940",29.56K,0.97%
2020.12.4,"17,975","17,980","18,160","17,900",39.57K,1.10%
2020.12.3,"17,780","17,800","17,905","17,610",36.81K,0.68%
2020.12.2,"17,660","17,380","17,765","17,380",55.11K,2.64%
2020.12.1,"17,205","17,050","17,265","16,960",44.33K,1.50%
2020.11.30,"16,950","17,355","17,355","16,950",36.35K,-1.77%
2020.11.27,"17,255","17,155","17,260","17,050",17.87K,0.82%
2020.11.26,"17,115","16,885","17,115","16,750",20.33K,1.45%
2020.11.25,"16,870","17,335","17,350","16,700",122.04K,-1.52%
2020.11.24,"17,130","17,130","17,215","16,980",29.75K,0.79%
2020.11.23,"16,995","16,645","17,015","16,600",41.51K,2.38%
2020.11.20,"16,600","16,595","16,690","16,545",30.51K,0.15%
2020.11.19,"16,575","16,385","16,620","16,320",13.72K,0.67%
2020.11.18,"16,465","16,440","16,540","16,355",23.68K,0.27%
2020.11.17,"16,420","16,500","16,575","16,355",27.47K,-0.09%
2020.11.16,"16,435","16,105","16,500","16,105",122.65K,2.43%
2020.11.13,"16,045","15,805","16,045","15,715",9.05K,1.01%
2020.11.12,"15,885","15,925","15,930","15,805",7.07K,0.22%
2020.11.11,"15,850","15,860","15,920","15,785",7.08K,-0.06%
2020.11.10,"15,860","15,965","15,965","15,740",8.90K,-0.28%
2020.11.9,"15,905","15,820","16,040","15,810",32.81K,1.56%
2020.11.6,"15,660","15,755","15,785","15,555",18.49K,0.48%
2020.11.5,"15,585","15,295","15,585","15,285",17.21K,2.47%
2020.11.4,"15,210","15,190","15,280","14,955",7.17K,1.40%
2020.11.3,"15,000","14,655","15,045","14,655",10.26K,2.53%
2020.11.2,"14,630","14,590","14,645","14,365",4.42K,0.55%
2020.10.30,"14,550","14,730","14,820","14,500",3.03K,-1.56%
2020.10.29,"14,780","14,630","14,795","14,535",2.87K,-0.27%
2020.10.28,"14,820","14,815","14,830","14,670",19.38K,0.03%
2020.10.27,"14,815","14,610","14,860","14,610",4.51K,0.34%
2020.10.26,"14,765","14,925","14,960","14,735",7.75K,-1.01%
2020.10.23,"14,915","15,035","15,035","14,825",4.53K,-0.40%
2020.10.22,"14,975","15,140","15,140","14,865",9.58K,-1.51%
2020.10.21,"15,205","15,300","15,300","15,090",2.26K,-0.23%
2020.10.20,"15,240","14,930","15,245","14,890",77.59K,1.13%
2020.10.19,"15,070","15,075","15,220","15,045",3.53K,0.20%
2020.10.16,"15,040","15,180","15,345","14,920",4.63K,-1.41%
2020.10.15,"15,255","15,440","15,440","15,150",9.10K,-1.20%
2020.10.14,"15,440","15,635","15,670","15,440",20.11K,-1.25%
2020.10.13,"15,635","15,650","15,650","15,410",23.15K,0.84%
2020.10.12,"15,505","15,480","15,590","15,440",23.27K,0.52%
2020.10.8,"15,425","15,505","15,540","15,330",8.60K,0.33%
2020.10.7,"15,375","15,105","15,390","15,105",42.00K,0.72%
2020.10.6,"15,265","15,300","15,410","15,170",6.98K,-0.03%
2020.10.5,"15,270","15,085","15,290","15,065",8.88K,0.46%
2020.9.29,"15,200","15,135","15,290","15,135",5.57K,1.13%
2020.9.28,"15,030","14,890","15,035","14,805",4.50K,1.76%
2020.9.25,"14,770","14,895","14,950","14,725",10.51K,-0.20%
2020.9.24,"14,800","14,855","15,105","14,750",15.71K,-2.73%
2020.9.23,"15,215","15,270","15,315","14,745",9.59K,0.63%
2020.9.22,"15,120","15,370","15,455","15,010",21.68K,-1.75%
2020.9.21,"15,390","15,595","15,735","15,360",40.76K,-1.69%
2020.9.18,"15,655","15,510","15,655","15,450",24.10K,1.07%
2020.9.17,"15,490","15,565","15,715","15,440",42.52K,-0.99%
2020.9.16,"15,645","15,735","15,740","15,510",34.32K,-0.76%
2020.9.15,"15,765","15,700","15,765","15,505",34.00K,1.51%
2020.9.14,"15,530","15,465","15,560","15,390",41.89K,1.24%
2020.9.11,"15,340","15,200","15,340","15,135",87.34K,0.39%
2020.9.10,"15,280","15,410","15,425","15,235",59.33K,0.39%
2020.9.9,"15,220","15,015","15,300","15,015",48.80K,-0.29%
2020.9.8,"15,265","15,080","15,330","15,060",38.96K,1.97%
2020.9.7,"14,970","14,975","15,035","14,850",9.66K,0.17%
2020.9.4,"14,945","14,500","14,995","14,500",23.94K,-0.76%
2020.9.3,"15,060","15,005","15,170","14,970",20.90K,1.93%
2020.9.2,"14,775","14,820","14,910","14,645",4.41K,0.41%
2020.9.1,"14,715","14,565","14,720","14,540",15.34K,0.79%
2020.8.31,"14,600","14,950","15,065","14,550",5.79K,-1.98%
2020.8.28,"14,895","14,955","15,070","14,820",9.90K,-0.17%
2020.8.27,"14,920","15,035","15,060","14,900",18.11K,0.07%
2020.8.26,"14,910","14,745","14,950","14,590",20.21K,1.15%
2020.8.25,"14,740","14,735","14,795","14,585",5.85K,1.24%
2020.8.24,"14,560","14,275","14,645","14,135",30.64K,1.96%
2020.8.21,"14,280","14,235","14,465","14,070",17.54K,1.93%
2020.8.20,"14,010","14,610","14,610","13,950",54.39K,-4.92%
2020.8.19,"14,735","14,790","14,865","14,620",12.45K,-0.10%
2020.8.18,"14,750","15,090","15,250","14,645",14.26K,-2.51%
2020.8.14,"15,130","15,265","15,315","15,035",26.08K,-1.88%
2020.8.13,"15,420","15,615","15,665","15,245",54.17K,-0.48%
2020.8.12,"15,495","15,310","15,495","15,210",16.53K,0.32%
2020.8.11,"15,445","15,425","15,510","15,335",54.85K,0.06%
2020.8.10,"15,435","15,500","15,500","15,290",36.16K,-0.48%
2020.8.7,"15,510","15,410","15,645","15,360",25.65K,0.68%
2020.8.6,"15,405","15,380","15,550","15,285",52.49K,0.85%
2020.8.5,"15,275","14,920","15,300","14,840",192.75K,2.72%
2020.8.4,"14,870","14,945","15,050","14,790",43.89K,0.13%
2020.8.3,"14,850","14,740","14,865","14,655",38.80K,0.47%
2020.7.31,"14,780","14,920","14,965","14,750",33.34K,-0.67%
2020.7.30,"14,880","14,870","14,945","14,800",79.33K,0.54%
2020.7.29,"14,800","14,900","14,950","14,715",27.01K,0.10%
2020.7.28,"14,785","14,620","14,880","14,590",85.76K,2.96%
2020.7.27,"14,360","14,195","14,415","14,185",9.07K,1.06%
2020.7.24,"14,210","14,295","14,375","14,160",8.48K,-1.52%
2020.7.23,"14,430","14,515","14,520","14,330",31.20K,-0.24%
2020.7.22,"14,465","14,470","14,550","14,395",11.47K,-0.58%
2020.7.21,"14,550","14,415","14,615","14,415",24.91K,2.25%
2020.7.20,"14,230","14,330","14,345","14,180",15.44K,-0.39%
2020.7.17,"14,285","14,235","14,345","14,230",109.63K,0.35%
2020.7.16,"14,235","14,525","14,545","14,150",57.58K,-1.83%
2020.7.15,"14,500","14,435","14,500","14,405",62.82K,1.43%
2020.7.14,"14,295","14,265","14,310","14,165",11.02K,0.00%
2020.7.13,"14,295","14,315","14,350","14,185",9.95K,0.67%
2020.7.10,"14,200","14,250","14,300","14,080",14.84K,0.07%
2020.7.9,"14,190","14,210","14,335","14,145",13.48K,0.42%
2020.7.8,"14,130","14,255","14,365","14,125",13.92K,-0.77%
2020.7.7,"14,240","14,630","14,630","14,220",37.42K,-1.25%
2020.7.6,"14,420","14,200","14,430","14,150",13.26K,1.98%
2020.7.3,"14,140","14,030","14,155","14,010",10.34K,1.58%
2020.7.2,"13,920","13,955","13,960","13,785",8.99K,0.54%
2020.7.1,"13,845","14,045","14,100","13,830",12.39K,-0.25%
2020.6.30,"13,880","14,010","14,100","13,880",7.41K,0.95%
2020.6.29,"13,750","13,770","13,955","13,700",4.67K,-1.82%
2020.6.26,"14,005","14,055","14,055","13,875",13.01K,1.27%
2020.6.25,"13,830","13,885","14,065","13,830",55.04K,-2.50%
2020.6.24,"14,185","13,970","14,310","13,970",63.12K,2.16%
2020.6.23,"13,885","14,010","14,190","13,830",21.90K,0.00%
2020.6.22,"13,885","13,900","14,050","13,880",7.18K,-1.21%
2020.6.19,"14,055","14,070","14,100","13,790",5.02K,0.82%
2020.6.18,"13,940","14,095","14,095","13,900",32.19K,-0.89%
2020.6.17,"14,065","13,835","14,195","13,800",39.58K,1.19%
2020.6.16,"13,900","13,640","13,905","13,500",58.91K,5.30%
2020.6.15,"13,200","13,880","14,040","13,200",22.06K,-5.98%
2020.6.12,"14,040","13,690","14,125","13,690",31.44K,-2.30%
2020.6.11,"14,370","14,540","14,595","14,180",41.32K,-1.30%
2020.6.10,"14,560","14,370","14,575","14,340",16.67K,1.32%
2020.6.9,"14,370","14,500","14,605","14,230",12.52K,0.21%
2020.6.8,"14,340","14,540","14,575","14,270",21.98K,0.03%
2020.6.5,"14,335","14,215","14,400","14,100",24.72K,0.84%
2020.6.4,"14,215","14,355","14,500","14,110",13.00K,0.39%
2020.6.3,"14,160","13,965","14,210","13,920",82.47K,2.35%
2020.6.2,"13,835","13,825","13,950","13,800",22.09K,0.62%
2020.6.1,"13,750","13,520","13,755","13,520",28.54K,1.70%
2020.5.29,"13,520","13,365","13,550","13,345",11.67K,0.30%
2020.5.28,"13,480","13,635","13,815","13,285",30.72K,0.04%
2020.5.27,"13,475","13,635","13,710","13,450",24.95K,-1.71%
2020.5.26,"13,710","13,330","13,750","13,330",61.46K,3.08%
2020.5.25,"13,300","13,105","13,300","12,990",18.24K,1.92%
2020.5.22,"13,050","13,250","13,250","12,950",14.97K,-1.44%
2020.5.21,"13,240","13,320","13,385","13,225",18.40K,0.30%
2020.5.20,"13,200","12,915","13,200","12,910",21.74K,1.42%
2020.5.19,"13,015","13,035","13,095","12,905",34.80K,1.80%
2020.5.18,"12,785","12,680","12,855","12,510",21.86K,0.75%
2020.5.15,"12,690","12,780","12,780","12,590",9.76K,0.12%
2020.5.14,"12,675","12,735","12,755","12,590",6.41K,-1.67%
2020.5.13,"12,890","12,440","12,890","12,435",37.37K,1.90%
2020.5.12,"12,650","12,660","12,735","12,420",8.55K,-0.08%
2020.5.11,"12,660","12,795","12,820","12,630",78.04K,-0.55%
2020.5.8,"12,730","12,590","12,810","12,590",64.58K,1.60%
2020.5.7,"12,530","12,365","12,535","12,320",38.25K,1.33%
2020.5.6,"12,365","12,280","12,385","12,185",38.74K,2.11%
2020.5.4,"12,110","12,200","12,275","12,100",65.15K,-3.00%
2020.4.29,"12,485","12,400","12,555","12,370",25.58K,1.09%
2020.4.28,"12,350","12,405","12,445","12,250",10.21K,-0.76%
2020.4.27,"12,445","12,305","12,455","12,240",28.64K,1.67%
2020.4.24,"12,240","12,350","12,400","12,180",6.02K,-2.04%
2020.4.23,"12,495","12,680","12,680","12,450",20.20K,-0.04%
2020.4.22,"12,500","12,190","12,500","12,050",36.90K,1.05%
2020.4.21,"12,370","12,335","12,495","12,100",34.58K,-1.16%
2020.4.20,"12,515","12,730","12,780","12,405",22.37K,-1.65%
2020.4.17,"12,725","12,485","12,960","12,485",46.03K,4.35%
2020.4.16,"12,195","11,870","12,195","11,865",9.87K,2.22%
2020.4.15,"11,930","11,930","11,930","11,930",,0.00%
2020.4.14,"11,930","11,830","11,975","11,765",4.46K,2.54%
2020.4.13,"11,635","11,935","11,935","11,635",9.98K,-3.60%
2020.4.10,"12,070","12,045","12,085","11,895",12.53K,-0.45%
2020.4.9,"12,125","12,280","12,280","12,050",35.09K,0.62%
2020.4.8,"12,050","12,055","12,295","12,015",47.70K,-0.50%
2020.4.7,"12,110","12,185","12,270","11,900",28.81K,2.37%
2020.4.6,"11,830","11,440","11,845","11,385",27.17K,4.41%
2020.4.3,"11,330","11,480","11,555","11,180",22.02K,-0.40%
2020.4.2,"11,375","11,255","11,375","10,955",13.07K,2.25%
2020.4.1,"11,125","11,465","11,690","11,115",24.95K,-3.89%
2020.3.31,"11,575","11,740","11,775","11,390",29.08K,0.04%
2020.3.30,"11,570","11,200","11,685","11,115",15.72K,0.13%
2020.3.27,"11,555","11,950","11,950","11,200",39.16K,1.09%
2020.3.26,"11,430","11,810","11,945","11,400",38.11K,-2.85%
2020.3.25,"11,765","11,825","11,945","11,415",105.94K,4.86%
2020.3.24,"11,220","11,500","11,500","10,390",56.69K,10.98%
2020.3.23,"10,110","9,975","10,415","9,860",22.16K,-5.38%
2020.3.20,"10,685","9,975","10,700","9,890",40.70K,10.50%
2020.3.19,"9,670","10,810","10,935","9,475",711.26K,-7.99%
2020.3.18,"10,510","11,340","11,590","10,510",23.45K,-7.85%
2020.3.17,"11,405","11,005","11,750","11,005",35.70K,-1.00%
2020.3.16,"11,520","12,225","12,330","11,520",29.57K,-4.44%
2020.3.13,"12,055","11,530","12,405","11,365",174.18K,-2.70%
2020.3.12,"12,390","12,675","12,795","12,095",94.74K,-3.95%
2020.3.11,"12,900","13,380","13,380","12,830",48.68K,-3.44%
2020.3.10,"13,360","13,065","13,390","13,050",30.58K,1.44%
2020.3.9,"13,170","13,490","13,550","13,085",28.84K,-5.63%
2020.3.6,"13,955","13,970","14,085","13,835",35.18K,-1.69%
2020.3.5,"14,195","14,245","14,260","14,010",32.68K,0.89%
2020.3.4,"14,070","13,570","14,100","13,570",23.14K,2.51%
2020.3.3,"13,725","14,100","14,120","13,675",36.96K,0.81%
2020.3.2,"13,615","13,350","13,715","13,190",29.90K,3.14%
2020.2.28,"13,200","13,520","13,645","13,165",50.19K,-4.66%
2020.2.27,"13,845","14,105","14,200","13,795",41.17K,-2.29%
2020.2.26,"14,170","14,145","14,315","14,070",14.39K,-2.21%
2020.2.25,"14,490","14,270","14,515","14,170",45.06K,0.66%
2020.2.24,"14,395","14,555","14,650","14,355",50.36K,-3.97%
2020.2.21,"14,990","14,950","15,200","14,925",49.48K,-1.45%
2020.2.20,"15,210","15,270","15,370","15,015",30.46K,0.13%
2020.2.19,"15,190","15,195","15,240","14,950",41.07K,0.86%
2020.2.18,"15,060","15,350","15,360","15,040",85.48K,-2.40%
2020.2.17,"15,430","15,390","15,505","15,265",57.41K,0.42%
2020.2.14,"15,365","15,175","15,390","15,095",88.66K,1.19%
2020.2.13,"15,185","15,225","15,330","15,135",15.90K,0.36%
2020.2.12,"15,130","15,025","15,170","14,995",398.61K,0.53%
2020.2.11,"15,050","14,760","15,100","14,760",66.64K,2.63%
2020.2.10,"14,665","14,585","14,695","14,500",8.65K,-0.58%
2020.2.7,"14,750","14,860","14,860","14,595",10.34K,-0.77%
2020.2.6,"14,865","14,655","14,895","14,585",64.99K,2.02%
2020.2.5,"14,570","14,785","14,785","14,460",31.28K,0.48%
2020.2.4,"14,500","14,095","14,500","14,050",191.79K,3.76%
2020.2.3,"13,975","13,560","14,025","13,530",12.34K,1.16%
2020.1.31,"13,815","14,145","14,250","13,815",10.68K,-1.78%
2020.1.30,"14,065","14,420","14,435","13,965",370.64K,-2.09%
2020.1.29,"14,365","14,385","14,470","14,270",12.02K,0.84%
2020.1.28,"14,245","14,100","14,285","14,070",20.72K,-2.46%
2020.1.23,"14,605","14,720","14,775","14,565",17.03K,-1.18%
2020.1.22,"14,780","14,490","14,810","14,490",29.47K,1.69%
2020.1.21,"14,535","14,665","14,675","14,505",19.48K,-0.72%
2020.1.20,"14,640","14,610","14,765","14,575",23.00K,1.00%
2020.1.17,"14,495","14,565","14,630","14,450",13.88K,0.80%
2020.1.16,"14,380","14,215","14,390","14,185",8.07K,1.16%
2020.1.15,"14,215","14,320","14,350","14,195",22.31K,-1.42%
2020.1.14,"14,420","14,430","14,620","14,355",73.03K,0.52%
2020.1.13,"14,345","14,210","14,345","14,100",29.14K,1.24%
2020.1.10,"14,170","13,955","14,170","13,955",65.39K,1.80%
2020.1.9,"13,920","13,825","13,920","13,755",57.12K,2.54%
2020.1.8,"13,575","13,560","13,700","13,460",12.60K,0.30%
2020.1.7,"13,535","13,600","13,660","13,535",16.82K,0.07%
2020.1.6,"13,525","13,330","13,550","13,330",12.13K,-0.41%
2020.1.3,"13,580","13,755","13,860","13,550",12.74K,-0.37%
2020.1.2,"13,630","13,680","13,695","13,530",14.56K,0.15%
2019.12.30,"13,610","13,650","13,680","13,570",7.97K,-0.37%
2019.12.27,"13,660","13,435","13,700","13,415",10.16K,2.90%
2019.12.26,"13,275","13,145","13,275","13,120",6.00K,0.95%
2019.12.24,"13,150","13,285","13,285","13,130",4.47K,-0.98%
2019.12.23,"13,280","13,425","13,425","13,225",4.92K,-0.45%
2019.12.20,"13,340","13,295","13,360","13,250",10.13K,0.57%
2019.12.19,"13,265","13,365","13,445","13,205",2.93K,0.00%
2019.12.18,"13,265","13,350","13,380","13,215",13.53K,-0.82%
2019.12.17,"13,375","13,235","13,385","13,155",31.12K,1.98%
2019.12.16,"13,115","13,015","13,125","13,010",2.40K,0.42%
2019.12.13,"13,060","13,030","13,060","12,975",19.06K,2.23%
2019.12.12,"12,775","12,630","12,775","12,620",27.40K,1.96%
2019.12.11,"12,530","12,465","12,540","12,395",2.58K,0.72%
2019.12.10,"12,440","12,390","12,440","12,330",1.38K,0.00%
2019.12.9,"12,440","12,430","12,450","12,390",1.82K,0.65%
2019.12.6,"12,360","12,170","12,360","12,170",4.96K,1.98%
2019.12.5,"12,120","12,155","12,205","12,030",4.08K,0.79%
2019.12.4,"12,025","12,155","12,155","11,960",3.50K,-1.68%
2019.12.3,"12,230","12,140","12,300","12,095",2.44K,-0.73%
2019.12.2,"12,320","12,305","12,375","12,290",0.33K,0.41%
2019.11.29,"12,270","12,430","12,475","12,225",6.09K,-1.41%
2019.11.28,"12,445","12,410","12,530","12,410",4.72K,-0.20%
2019.11.27,"12,470","12,555","12,555","12,430",1.30K,-0.56%
2019.11.26,"12,540","12,500","12,635","12,500",5.88K,0.56%
2019.11.25,"12,470","12,470","12,525","12,440",4.65K,1.34%
2019.11.22,"12,305","12,390","12,390","12,305",0.31K,0.57%
2019.11.21,"12,235","12,415","12,465","12,185",2.46K,-1.65%
2019.11.20,"12,440","12,640","12,720","12,440",5.46K,-2.55%
2019.11.19,"12,765","12,780","12,795","12,680",0.46K,-0.12%
2019.11.18,"12,780","12,790","12,860","12,725",1.96K,-0.04%
2019.11.15,"12,785","12,590","12,785","12,585",6.58K,1.71%
2019.11.14,"12,570","12,510","12,590","12,505",1.55K,0.48%
2019.11.13,"12,510","12,520","12,540","12,475",3.12K,-0.36%
2019.11.12,"12,555","12,405","12,555","12,350",33.99K,1.54%
2019.11.11,"12,365","12,580","12,580","12,365",1.51K,-1.71%
2019.11.8,"12,580","12,720","12,720","12,550",2.74K,0.16%
2019.11.7,"12,560","12,670","12,670","12,535",9.92K,-0.95%
2019.11.6,"12,680","12,715","12,820","12,680",5.38K,-0.63%
2019.11.5,"12,760","12,695","12,760","12,665",1.03K,0.87%
2019.11.4,"12,650","12,590","12,665","12,590",4.04K,1.24%
2019.11.1,"12,495","12,365","12,495","12,320",5.75K,1.26%
2019.10.31,"12,340","12,405","12,505","12,340",4.96K,0.00%
2019.10.30,"12,340","12,325","12,375","12,295",1.75K,-0.84%
2019.10.29,"12,445","12,595","12,595","12,440",1.76K,-0.56%
2019.10.28,"12,515","12,435","12,525","12,435",3.46K,0.97%
2019.10.25,"12,395","12,340","12,400","12,315",1.56K,1.31%
2019.10.24,"12,235","12,245","12,275","12,115",0.61K,0.45%
2019.10.23,"12,180","12,230","12,240","12,135",1.10K,-0.61%
2019.10.22,"12,255","12,160","12,265","12,160",6.60K,0.91%
2019.10.21,"12,145","12,085","12,150","12,040",2.24K,1.04%
2019.10.18,"12,020","12,235","12,305","12,020",3.25K,-1.03%
2019.10.17,"12,145","12,230","12,250","12,130",8.15K,-1.18%
2019.10.16,"12,290","12,235","12,300","12,225",3.27K,1.11%
2019.10.15,"12,155","12,125","12,175","12,100",1.46K,-0.08%
2019.10.14,"12,165","12,260","12,260","12,130",0.49K,0.75%
2019.10.11,"12,075","12,170","12,170","12,060",0.38K,-0.04%
2019.10.10,"12,080","11,930","12,110","11,885",0.76K,0.21%
2019.10.8,"12,055","11,870","12,055","11,825",40.54K,1.73%
2019.10.7,"11,850","11,950","11,980","11,790",1.38K,-0.04%
2019.10.4,"11,855","11,890","11,915","11,855",0.42K,0.25%
2019.10.2,"11,825","11,915","11,935","11,825",0.59K,-2.27%
2019.10.1,"12,100","12,030","12,130","12,015",0.64K,0.54%
2019.9.30,"12,035","11,870","12,035","11,850",1.23K,0.84%
2019.9.27,"11,935","11,915","11,980","11,845",0.74K,-1.24%
2019.9.26,"12,085","12,105","12,160","12,010",1.57K,0.71%
2019.9.25,"12,000","12,175","12,175","12,000",4.05K,-2.16%
2019.9.24,"12,265","12,175","12,265","12,140",0.92K,0.33%
2019.9.23,"12,225","12,160","12,225","12,160",0.38K,0.04%
2019.9.20,"12,220","12,185","12,250","12,160",1.79K,0.45%
2019.9.19,"12,165","11,950","12,180","11,950",1.29K,1.80%
2019.9.18,"11,950","11,905","12,000","11,875",0.75K,0.55%
2019.9.17,"11,885","11,865","11,940","11,865",3.17K,0.46%
2019.9.16,"11,830","11,855","11,860","11,730",0.73K,-0.96%
2019.9.11,"11,945","11,940","11,955","11,855",4.79K,0.34%
2019.9.10,"11,905","11,985","11,985","11,890",0.09K,-0.83%
2019.9.9,"12,005","12,050","12,095","11,960",0.60K,0.38%
2019.9.6,"11,960","12,130","12,130","11,940",0.47K,-0.33%
2019.9.5,"12,000","11,840","12,050","11,840",4.58K,2.21%
2019.9.4,"11,740","11,460","11,740","11,460",0.64K,2.58%
2019.9.3,"11,445","11,445","11,520","11,400",0.07K,-0.61%
2019.9.2,"11,515","11,415","11,520","11,390",0.37K,0.13%
2019.8.30,"11,500","11,325","11,515","11,325",0.49K,3.00%
2019.8.29,"11,165","11,275","11,275","11,115",1.26K,-0.98%
2019.8.28,"11,275","11,210","11,280","11,180",0.49K,0.89%
2019.8.27,"11,175","11,110","11,215","11,105",0.13K,1.45%
2019.8.26,"11,015","11,105","11,105","11,000",1.38K,-2.91%
2019.8.23,"11,345","11,220","11,385","11,185",5.34K,0.44%
2019.8.22,"11,295","11,520","11,520","11,295",1.80K,-1.53%
2019.8.21,"11,470","11,470","11,530","11,425",0.41K,-0.39%
2019.8.20,"11,515","11,405","11,525","11,365",0.89K,1.36%
2019.8.19,"11,360","11,505","11,505","11,300",0.68K,-0.13%
2019.8.16,"11,375","11,355","11,395","11,290",0.97K,-0.48%
2019.8.14,"11,430","11,460","11,500","11,405",1.21K,2.10%
2019.8.13,"11,195","11,225","11,275","11,175",0.35K,-1.02%
2019.8.12,"11,310","11,235","11,340","11,200",5.84K,0.98%
2019.8.9,"11,200","11,155","11,200","11,080",1.41K,1.73%
2019.8.8,"11,010","11,050","11,150","11,000",0.17K,0.27%
2019.8.7,"10,980","10,955","11,105","10,890",0.64K,0.55%
2019.8.6,"10,920","10,855","11,150","10,830",1.70K,-2.63%
2019.8.5,"11,215","11,510","11,520","11,215",0.87K,-2.90%
2019.8.2,"11,550","11,445","11,590","11,445",0.72K,-1.24%
2019.8.1,"11,695","11,620","11,780","11,620",0.53K,0.09%
2019.7.31,"11,685","11,740","11,790","11,500",4.49K,-0.68%
2019.7.30,"11,765","11,665","11,815","11,665",0.26K,1.51%
2019.7.29,"11,590","11,835","11,840","11,590",0.62K,-2.89%
2019.7.26,"11,935","11,845","11,945","11,795",2.10K,0.08%
2019.7.25,"11,925","12,045","12,045","11,835",1.57K,-0.04%
2019.7.24,"11,930","12,075","12,210","11,925",0.19K,-1.20%
